cascade_id,session_id,task,context_json,goal_id,goal_json,preflight_completed,think_completed,plan_completed,investigate_completed,check_completed,act_completed,postflight_completed,final_action,final_confidence,investigation_rounds,duration_ms,started_at,completed_at,engagement_gate_passed,bayesian_active,drift_monitored,epistemic_delta
904141e8-f5c8-40d7-b4ab-94debab195d0,456c90fc-ab1c-4af4-81b3-57c40211d527,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767833373.347445,,,0,0,
5a77acb0-834b-4f5b-862c-d866e20eb21e,4ced2b26-1c9d-4820-bf14-6d942ea3ca5d,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767835391.23684,,,0,0,
2672c3bf-5404-4e13-9387-cb3971d19ff6,98fab559-46de-46b6-bb1b-a56a9570a171,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767835625.4133754,,,0,0,
439bbeb6-3dc7-423e-abff-d8c2e08527ee,98fab559-46de-46b6-bb1b-a56a9570a171,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767836095.6003575,,,0,0,
eb216ff6-60ae-4f33-addf-100729943db9,98fab559-46de-46b6-bb1b-a56a9570a171,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767838577.2464862,,,0,0,
b3cfb469-685c-4b00-bbaa-e868587ff804,432ea18c-ba7d-4823-89f6-cc59776baae3,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767865495.1899555,,,0,0,
55d10b90-2b27-42b6-a5be-a5ba9818eedc,432ea18c-ba7d-4823-89f6-cc59776baae3,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767872703.8606138,,,0,0,
41c2ba6e-2478-4294-968e-5f744bd58e24,dbba2a97-7eb4-4fe5-9872-179ceb6dcce5,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767873348.5131338,,,0,0,
ff011a14-b211-4cd6-9796-240fd8fde3f0,dbba2a97-7eb4-4fe5-9872-179ceb6dcce5,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767873466.4101768,,,0,0,
e00f8c34-94f6-41cb-b9d4-32a859eb8e49,9b790c1e-d7a4-49fe-a600-1fd395a3c15c,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767883623.1384187,,,0,0,
5a186a37-23d9-41f9-97ee-54ceeeb34835,a3d1a84e-a702-419c-a76d-cb6ab7993caf,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767885960.2846806,,,0,0,
f7ef7475-5deb-4a18-8add-b1ca80a933ab,0467d1d0-70bb-42ec-bcf1-77fe02d6d3fd,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767887594.142247,,,0,0,
f35bb9cb-665a-46fb-bbef-8592c68cc3a8,ccdc20ba-0eea-4450-b276-34e42881c07f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767888028.2252538,,,0,0,
f456a2a5-8f10-4b36-b134-23b4fc13534b,ccdc20ba-0eea-4450-b276-34e42881c07f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767888949.4901397,,,0,0,
f0193aef-7d5a-407c-a91b-ec3ded9636ad,815ccd33-2965-43ec-9232-a989411e0968,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767904342.2505982,,,0,0,
f506e95c-1f31-4d9a-8f9a-fd517165f5f6,09cd8830-a029-4699-b872-4b1ad01cf155,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767905248.4623244,,,0,0,
72f4d395-e695-40c5-af14-afd35877bea1,371232ef-559b-4205-b6ae-b3728e5fad32,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767905279.4603548,,,0,0,
f4de207c-460b-4161-af2e-dd115377e627,0b4ea743-2138-4e4b-87ad-c375ce97f2b8,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767954521.4912891,,,0,0,
c24a6903-5a6f-4fdf-b7ed-cfeee82c6fae,f8ba53c0-54c0-4608-a52f-1318338ab2ed,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767954748.9876847,,,0,0,
65cfaf62-f991-4806-b785-f6a42e494ec2,894fc920-cf5d-4dcf-b655-3444cc5c7c20,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767956018.0196762,,,0,0,
68258e02-1ce3-4f85-97e5-78c27f98f859,b8b86ef0-5200-447b-b88c-cf0bb3c76058,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767956879.6363814,,,0,0,
8adde0ba-464f-44d7-9b5b-07cbc742c623,de08d3cb-157e-4e88-bde6-10177c2f3cfd,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767957050.5224555,,,0,0,
9c1e8b0a-0d17-456b-8eaf-09e9e809091b,734c80d2-eab3-4cb3-be25-557a5ab9b8c8,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767957776.1320136,,,0,0,
41e82580-53f3-4523-bfbd-bc5e7e1f709a,7338894c-8d2a-4bbb-b5c5-97cfc54513f9,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767957997.4685965,,,0,0,
081f70c4-e7e9-4655-8aaf-ba6a6ed1cc76,75518f3f-a821-47ce-af38-7d2e24863ccb,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767958498.180004,,,0,0,
70ba80ef-7927-4d35-877e-d48b414a6173,6a90947b-3696-48da-945f-391b63bde563,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767959813.8081982,,,0,0,
378f4194-f56f-4b64-9e72-5443de188242,65c2f60e-75bb-4ad7-b020-f501dd7fb30b,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767962985.6866424,,,0,0,
d17f6259-668d-4e94-a899-79c667654302,75518f3f-a821-47ce-af38-7d2e24863ccb,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767963385.2046537,,,0,0,
f085e838-c56f-48d0-afe6-995106b1ccf1,75518f3f-a821-47ce-af38-7d2e24863ccb,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767963624.029094,,,0,0,
682fcb5f-49a2-4c20-bd53-6f29987eda0e,998e5ec8-f735-4c96-85d9-97cc6e1f5849,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767964520.5179625,,,0,0,
fa2362be-8a62-4e12-afea-b188247ddea5,405310a1-00a0-4703-8805-dc19b8edd667,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767965647.9637487,,,0,0,
deb17fd6-191b-40af-9c7e-c4ab08598a6c,3cf404c8-29d4-4914-859f-c3bc9c0fbef9,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767968533.6564684,,,0,0,
4c3e4839-214c-47ac-a240-bcb0a0613570,d6779f5f-c56e-40b0-aa46-0f324652160e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1767994073.186049,,,0,0,
a6f2901d-6a3a-4c45-a910-e85934f5582b,d6779f5f-c56e-40b0-aa46-0f324652160e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768045310.4242804,,,0,0,
e02463bf-7e78-4d79-880a-94cbc419a25e,99789dec-ac5f-43a6-84ff-971bb0d850a2,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768070617.037237,,,0,0,
d4f4b705-1f59-40b6-a253-de3d115ea639,cdd6c77f-aaae-4bbb-b1d4-89f1e0471694,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768137878.3369536,,,0,0,
3aac666b-a914-4a3a-b49c-626c89fa00c8,6bd5a0b2-ea4f-42c9-befc-ffc6a5c4cb86,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768233037.9581017,,,0,0,
0036ee92-06f0-40b5-886e-62d12c847dc8,c84a91e8-dffa-407a-b9d9-dd624aaddf60,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768249835.1089182,,,0,0,
3717440b-5653-4dac-ac17-042ce76c105b,83dffc7c-0971-4a23-8f4c-923c259ec3c8,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768299309.6929827,,,0,0,
851fc197-6b8a-465c-bb95-5d153febeea6,746fbce9-d5b9-4324-8ce5-92c04117cc3c,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768299729.5853786,,,0,0,
b82bd9a5-f147-4e15-a567-1344603484f4,325b6ae5-4adf-4136-8661-61a39d94052c,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768303186.8787751,,,0,0,
683d48ad-11d8-4fbe-ab05-1d5df48b07b1,8fbf3c39-8fa7-4608-972c-f55be1cb570a,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768330040.8059237,,,0,0,
35d6977c-4414-4f9a-b832-86e0ed9f1418,8fbf3c39-8fa7-4608-972c-f55be1cb570a,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768337026.670036,,,0,0,
17287ec1-48e7-4bf9-a4ed-04b5a35f49e7,091386e0-81d8-4413-a007-039d0845ebdd,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768338296.8070092,,,0,0,
d66fa819-a203-4220-be26-47fd63a113f5,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768396311.5727952,,,0,0,
bf2c02ad-02ee-4b69-b964-da29e0f84979,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768397614.2074826,,,0,0,
db3e7795-1def-440a-a6c3-3b453a119fd6,c4e8694e-aeec-46df-8d78-4c512bc2f0a9,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768470708.0844836,,,0,0,
1747a158-f8ff-49e4-92c5-1d0a51d40bc4,7d2e9593-4028-4aad-a859-20fab472f347,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768471551.2054837,,,0,0,
58bca1b6-dfdf-499f-ad61-448edb86dc51,be01a9e1-25ac-4cfb-a466-8377fb0121a2,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768471950.139909,,,0,0,
31c3bfc9-b942-422a-8698-25975b636c0d,7de24a48-07e9-48b9-9e5e-2ae4ee2892c4,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768473591.5452921,,,0,0,
0d14b303-c8e0-491d-8a17-f7a1fea60644,1142be34-273d-427e-ad2b-df0d3f59c1a3,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768476495.1174552,,,0,0,
2b125e0b-7a00-4d9e-9673-ab8184162448,a4899f10-a4d4-4534-ab10-6637aecc6e1e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768483745.1760147,,,0,0,
71df903f-d614-4d53-9a60-557a9fd4a8b7,c6a3b9c1-e762-456b-bf0d-c16dd54f2b91,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768500586.2886827,,,0,0,
bee024a1-8068-41c5-b55b-e964d3210b40,10ed7f20-bf15-4c9b-a79a-ecb420fed833,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768514135.5024881,,,0,0,
8252a513-2387-45a4-8395-adbb421be1db,4e5f1c4a-dd85-4e48-a7e1-59f125d2b454,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768561723.7808254,,,0,0,
8341fe33-2c3e-46d2-807b-30efdeb12dac,f9fc409a-2fc0-4614-91c0-c4c28e4ff87e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768564459.2130923,,,0,0,
4855f604-5661-48d3-b1a1-fc5350ecb2dc,1a241227-f95c-415a-b085-91bcd384a23e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768575269.299307,,,0,0,
3d19bcba-a193-4057-a1f7-c0d2d43df521,9c573c38-4274-435d-b21c-931bbe86e450,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768656228.7923732,,,0,0,
d472b07f-9ac0-4320-ae6a-a30e2ed684c3,6cd5586a-330b-4a12-88c8-bdb1edf1dc4f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768678949.349898,,,0,0,
d4232466-dcf7-43ab-b4f3-ff02263f8ae7,e7ec7498-aa7b-489b-b7bb-c018db7f0b34,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768746061.73325,,,0,0,
0a2959ed-2af2-407a-85ca-471371008f6d,bd7423a3-3003-45a5-afff-a910076c0a16,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768762844.8420506,,,0,0,
042ea338-48a7-4028-bee2-804db3208efd,bd7423a3-3003-45a5-afff-a910076c0a16,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768766760.2216752,,,0,0,
4917d5f6-9fe1-4d2c-91a7-d02f0453abf9,e7ec7498-aa7b-489b-b7bb-c018db7f0b34,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768775483.677706,,,0,0,
3bdbea75-faa4-4791-92e7-975491f54f5d,e7ec7498-aa7b-489b-b7bb-c018db7f0b34,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768781926.3601367,,,0,0,
eadb9707-aae1-4f02-bd7d-4add97c65355,64898ccf-82d6-46dc-9b0a-4bd3b0c8024d,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768828268.441492,,,0,0,
894c0b39-1c80-4eb0-8970-924b0eacc210,bd7423a3-3003-45a5-afff-a910076c0a16,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768832192.1747682,,,0,0,
3955376e-865c-469b-986f-037ecb70f6c0,bd7423a3-3003-45a5-afff-a910076c0a16,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768836685.6856356,,,0,0,
8877201d-8f12-49fa-86cd-0ad2bcb68452,bd7423a3-3003-45a5-afff-a910076c0a16,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768836881.4732563,,,0,0,
c406cb67-9fd4-4610-940a-4a3871a40523,a4daf1de-689f-4c95-9091-01661aded1be,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768839373.3087535,,,0,0,
63d77208-1c32-4bdb-9cb4-b5ec65e7d5f0,6282b2bb-9857-4c0b-b0e6-d38e7ede990b,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768849357.8751767,,,0,0,
c88ef603-2a95-4509-b72a-978ea9989b56,8552125a-265d-41d8-b749-cb7b3220ecdc,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768851538.1314435,,,0,0,
28b41bee-63b0-49ae-b711-17acb589d0a2,3f0846ea-6b73-4213-8cd8-6b578b64df9c,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768853276.730926,,,0,0,
3476251c-f92b-4eec-af77-29cb92718673,9005d97a-7608-4dea-855d-316eb6cbcb36,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768904113.548118,,,0,0,
2aed6492-b15e-401a-98e0-24efad84c2ef,9d4662d6-639b-4359-837f-7a15d51ea24f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768911022.7392294,,,0,0,
0b4aae02-29fd-413f-8ba4-31b76557943e,96d62eda-fc0d-42b6-94d7-6b9689a3d8cc,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768913416.9741375,,,0,0,
807544d4-5430-4e1f-94bb-87849a4f5be1,38526e07-6108-4c2b-9dde-5ec761506b9e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768914294.3119254,,,0,0,
1970736d-1587-47e8-bed9-39829c3e8993,ceec93a1-4363-4a1b-83f0-2f5eafc1584a,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768914874.7619789,,,0,0,
cccceb0f-1540-4485-b771-c47d942a0c1b,61a01ea2-c6c8-4d63-837f-56a145c9b8c5,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768916291.757603,,,0,0,
59c3ca9e-ac05-49c9-93eb-f254593c6eb6,371db463-0585-4bcf-9eb8-bb12190665f4,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768923439.098411,,,0,0,
ecbb9da4-ef28-46bd-b663-3f5fe524385d,a095fce6-f0b1-4098-aee6-31e35855d6a1,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768923665.4423432,,,0,0,
de689cd3-b977-4691-b73b-14ea27c31578,3e58525f-5fa2-4669-9c70-5e2f245f8968,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768933983.6162763,,,0,0,
112abecb-b668-4171-b165-c7c8afa2b96d,45751e4b-4788-4d04-a283-70e4457d7899,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768936324.2054346,,,0,0,
d39d8caa-cf61-41e9-9b4f-6e19faec77a2,21ceaa7d-77f9-4d4e-93ff-e1ec725a5b39,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768936807.0589285,,,0,0,
553cb677-8ffb-4c25-bfdb-54019976c95f,eba63920-b11b-4702-9b63-df195dc532b9,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768990583.5801091,,,0,0,
ca49a86c-dff8-4507-86de-bc5864cdbea4,1cb51f5b-7c4c-4e0f-ab61-7cbd228e0b62,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768991826.0793464,,,0,0,
c3af0294-2f4a-40a9-8a82-6450a232d2b0,1f777871-93d2-42f7-9a3a-e11ca114441e,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768992188.869332,,,0,0,
e62952f1-355f-45a3-ada5-e401797e4bd1,4516a96d-d57c-4e45-b486-4e2756625235,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1768999209.5470638,,,0,0,
9f79cac5-0776-4279-8404-97389292606f,58fe9bb5-7989-4302-89a3-5e63c1c573fe,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769001590.091825,,,0,0,
82cd5f89-599b-4277-9efb-30f05dfa129d,807fdb4c-455e-478f-ab11-0eeb5091b3ec,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769001868.1210153,,,0,0,
dd07aaae-ce36-484e-8ba8-dcc61660105c,64d76e4b-dc3b-4828-8cd0-92432b531802,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769004240.5912368,,,0,0,
290d0538-2ad3-418a-a985-72781416bec8,548d9a71-9cb5-4d16-b883-dadc8027ac8a,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769013605.0992377,,,0,0,
3f87bfea-cb63-4468-8d63-8dd461cf39f2,f339972f-3368-45da-9b7a-93e3a5116ee2,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769013719.8330882,,,0,0,
4cfe9905-10df-4074-bcc5-c6afb072f9a1,4c4e4f76-719b-4d05-9398-14cc27f4a368,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769014104.9196866,,,0,0,
689d510e-0cec-4bd4-9c70-20d578cfe2c9,4c4e4f76-719b-4d05-9398-14cc27f4a368,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769014332.3435407,,,0,0,
03ca69a5-96f1-4a59-9b78-cb44f6f8505c,7d31d12a-bbde-4131-b349-696ed17b4631,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769014793.149565,,,0,0,
c414a580-3152-4edd-a917-a3abdc79f447,f9d9e666-0596-4334-8a9f-2d64cce418a1,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769016472.8085332,,,0,0,
dc0ee074-50fb-496b-b4c0-c6fa2b05e665,0545c8c3-975b-496e-8400-62e5b15c716b,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769017179.0844543,,,0,0,
e88ba530-708f-4791-8fe5-e3326ec6dc93,f9d9e666-0596-4334-8a9f-2d64cce418a1,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769023740.685419,,,0,0,
b85462e0-9340-4248-aa21-8190543c599c,a71fb003-d808-477a-9942-abc6d5525af0,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769025340.5086102,,,0,0,
dfe9b0f8-c9c9-4ed0-9241-eb048fa0ada7,52310076-fbd3-42ef-a559-c557a6f77afc,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769025607.5841494,,,0,0,
b98ef41a-836b-4527-8155-7fe6c3514c87,c956cded-5a15-48a3-bda9-4c7dbd3edee1,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769025881.265579,,,0,0,
1ff43ee3-e60f-4dca-bfe1-e05a3ec42e29,5174ab70-04f0-487a-94a5-eb89aebf040d,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769026564.1158926,,,0,0,
e3729e17-28f9-437e-a6b9-30982b0cc172,eb422a80-ab40-4d55-9f7e-0fec5349e40f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769027029.3582108,,,0,0,
3a28aaef-af3b-4910-aca1-574bce2c6e78,eb422a80-ab40-4d55-9f7e-0fec5349e40f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769027362.736958,,,0,0,
cba87505-66cf-4510-a7f3-fd25029b9587,df8aee58-b76f-4487-9751-d3cb3b5ee847,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769027467.9322114,,,0,0,
5ab27dd2-e98e-4f09-bcd6-430b11b2982d,fa361ee1-21d7-46da-91ba-d2a686cf094b,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769027578.4358115,,,0,0,
d79ea3cf-dfc9-417f-af99-ad7a41ee7048,bdac61bf-29fd-4165-b15c-ee4d25a20043,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769029121.7083077,,,0,0,
fbf9eb96-7367-4fcf-ac3e-4f8aa533e386,17d32f33-3d6a-4204-9efb-7dc46d80e488,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769029273.7855494,,,0,0,
a8f2a210-f894-4cd9-b4ce-a97e256b09bb,bdac61bf-29fd-4165-b15c-ee4d25a20043,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769029384.7854285,,,0,0,
e6515926-ae4d-4497-a14d-b406c1bc4e0b,17d32f33-3d6a-4204-9efb-7dc46d80e488,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769030300.9260297,,,0,0,
9c8c17e0-04ca-4692-96d2-aa65ef403be3,17d32f33-3d6a-4204-9efb-7dc46d80e488,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769030451.2033553,,,0,0,
e0c1d3bb-89e5-4602-b49a-bbe7df4153b8,35b8e472-0c3e-4528-94ca-d7f5040f46f3,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769033683.1157503,,,0,0,
618452bd-75d1-4321-bf84-979fe00f8088,ea49c8d3-19c1-4d1a-83d3-80ef9bcedaf2,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769091690.8457808,,,0,0,
9b1b0933-2a73-4b82-a3f5-e5c6f77ea1c4,e3c4decf-ac60-450e-94ff-25fa7dc60255,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769092226.206414,,,0,0,
cf045164-aa7c-461e-832f-0e72c7c38572,705cdec9-606a-49b6-9675-f4038871a9ff,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769116086.6211162,,,0,0,
bef624d5-f89b-48d4-8ecd-458911ff6a30,705cdec9-606a-49b6-9675-f4038871a9ff,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769119595.6128774,,,0,0,
aff15ade-fdaa-4651-b920-6d967d6f0bc7,705cdec9-606a-49b6-9675-f4038871a9ff,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769121505.5808403,,,0,0,
b01cfdb4-00c7-4af9-a699-3a8298fa8c2f,bdac61bf-29fd-4165-b15c-ee4d25a20043,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769168922.6097462,,,0,0,
48a0b45b-e47b-4908-9e4d-44d0075d0e9e,e8b61aba-ddc0-4e79-8b64-7e40a5504478,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769172827.3987613,,,0,0,
afe750cc-ce02-4f9d-970f-e0ff32b6513b,e8b61aba-ddc0-4e79-8b64-7e40a5504478,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769173230.7612426,,,0,0,
0ed21ad7-3bd0-41e4-967a-f84a63d821bc,d9824571-6f68-4bc8-8809-0391c5a6da1a,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769174315.25253,,,0,0,
34aa100f-c919-44e5-890b-ede505e118e6,da07688f-fc21-4713-9774-aed33ee55b61,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769175302.119137,,,0,0,
48d0a85d-74cb-46bf-9a9d-3a8021700a6c,eb5949d4-c655-452a-8275-91cd589df4c8,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769176299.462117,,,0,0,
6074dc50-f559-4b2b-b12d-08a318b8e7cb,093ab2d1-9102-425a-9c50-7578812cbb42,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769177255.4101393,,,0,0,
e77f9634-bc57-4493-baee-8f1a65052c4c,27e648a1-0f9d-45b1-a665-6ff097b00ce9,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769179267.3157291,,,0,0,
c342e170-e5e3-4141-aed5-03ccdcaa98d3,80799eea-9596-41cc-8e6a-651236854f7f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769179296.8072653,,,0,0,
aa7e21fb-0ec1-42f7-8e7b-70de33b85836,0f523c9c-66aa-4eb3-a404-78b751f53401,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769180464.0087457,,,0,0,
8903f89d-5191-4869-a5aa-75f26904c7c6,41aaeb7a-2d68-4bdd-878d-966c7279752c,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769182263.8369255,,,0,0,
30c601bd-659e-4a4a-8a04-af59bada2869,676aeef9-6619-49ec-9dc3-bd5ec6706722,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769182542.7005193,,,0,0,
46a302c0-91bc-4c57-94b4-c89ab8cc05b7,ec89761a-eba8-441c-be3c-ef4a03e7243b,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769182599.2531464,,,0,0,
932f098a-a508-44d1-882d-ce806b861eb2,f812144a-6778-442d-b957-07f56475baba,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769184024.9307368,,,0,0,
a38f183b-2587-4005-9d61-002f073c94e7,1110ed11-8735-4901-adea-60d8c9e8ad4f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769184097.751395,,,0,0,
231cdfbb-4552-4038-a6ef-a615f0459493,1110ed11-8735-4901-adea-60d8c9e8ad4f,PREFLIGHT assessment,,,,0,0,0,0,0,0,0,,,0,,1769184864.9186785,,,0,0,
